מפעיל,מס' אשכול,אשכול,תת אשכול,מחוז,"מק""ט קו",מס' קו,כיוון,חלופה,שילוט,סידורי תחנה,מקט תחנה,שם תחנה,פעילות בתחנה,תחנת הורדה ראשונה,מרחק מתחנה קודמת,מרחק מתחנת מוצא,זמן נסיעה מתחנת המוצא,קומה,רציף,Lat,Long,קוד עיר,שם עיר,רחוב,מס' בית,סטטוס תחנה,קוד אזור,שם אזור,קוד שיתוף,תיאור קוד השיתוף
סופרבוס,120,העמקים,עפולה,גולן גליל ועמקים,10193,193,2,0,193,73,56695,ת. מרכזית עפולה,אסוף והורדה,74,1016,54086,81.80000305,,,32.607492,35.292159,7700,עפולה,קהילת ציון,2,פעיל,601,עפולה,747,עפולה
סופרבוס,120,העמקים,עפולה,גולן גליל ועמקים,10193,193,2,0,193,74,55156,כורש/החריש,אסוף והורדה,75,540,54626,83.34999847,,,32.610165,35.294093,7700,עפולה,כורש,5,פעיל,601,עפולה,747,עפולה
סופרבוס,120,העמקים,עפולה,גולן גליל ועמקים,10193,193,2,0,193,75,55205,כורש/יצפור,אסוף והורדה,76,346,54972,84.09999847,,,32.60872,35.297304,7700,עפולה,כורש,25,פעיל,601,עפולה,747,עפולה
סופרבוס,120,העמקים,עפולה,גולן גליל ועמקים,10193,193,2,0,193,76,55206,כורש/יצפור,אסוף והורדה,77,270,55242,84.69999695,,,32.60875,35.297428,7700,עפולה,כורש,18,פעיל,601,עפולה,747,עפולה
סופרבוס,120,העמקים,עפולה,גולן גליל ועמקים,10193,193,2,0,193,77,55250,כורש/החריש,אסוף והורדה,78,332,55574,85.41666412,,,32.610131,35.29438,7700,עפולה,כורש,6,פעיל,601,עפולה,747,עפולה
סופרבוס,120,העמקים,עפולה,גולן גליל ועמקים,10193,193,2,0,193,78,55624,ההסתדרות/שד. יצחק רבין,אסוף והורדה,79,534,56108,86.6166687,,,32.613213,35.296556,7700,עפולה,שדרות יצחק רבין,,פעיל,601,עפולה,747,עפולה
סופרבוס,120,העמקים,עפולה,גולן גליל ועמקים,10193,193,2,0,193,79,58863,צומת הקאנטרי קלאב/שדרות בן גוריון,אסוף והורדה,80,480,56588,87.93333435,,,32.614761,35.300599,7700,עפולה,שדרות בן גוריון,,פעיל,601,עפולה,747,עפולה
סופרבוס,120,העמקים,עפולה,גולן גליל ועמקים,10193,193,2,0,193,80,58864,רובע יזרעאל/תרשיש,אסוף והורדה,81,659,57247,89.15000153,,,32.613902,35.305951,7700,עפולה,שדרות רובע יזרעאל,6,פעיל,601,עפולה,747,עפולה
סופרבוס,120,העמקים,עפולה,גולן גליל ועמקים,10193,193,2,0,193,81,58910,רובע יזרעאל/ספיר,אסוף והורדה,82,317,57564,89.83333588,,,32.614562,35.309142,7700,עפולה,שדרות רובע יזרעאל,20,פעיל,601,עפולה,747,עפולה
סופרבוס,120,העמקים,עפולה,גולן גליל ועמקים,10193,193,2,0,193,82,56150,שדרות רובע יזרעאל/חטיבת כפיר,אסוף והורדה,83,204,57768,90.28333282,,,32.615004,35.31125,7700,עפולה,שדרות רובע יזרעאל,32,פעיל,601,עפולה,747,עפולה
סופרבוס,120,העמקים,עפולה,גולן גליל ועמקים,10193,193,2,0,193,83,56793,פארק עירוני,אסוף והורדה,84,407,58175,91.58333588,,,32.617824,35.310915,7700,עפולה,חטיבת כפיר,9,פעיל,601,עפולה,747,עפולה
סופרבוס,120,העמקים,עפולה,גולן גליל ועמקים,10193,193,2,0,193,84,56817,פארק העמק,אסוף והורדה,85,286,58461,92.94999695,,,32.620011,35.310658,7700,עפולה,שדרות יצחק רבין,,פעיל,601,עפולה,747,עפולה
סופרבוס,120,העמקים,עפולה,גולן גליל ועמקים,10193,193,2,0,193,85,55047,בית חולים העמק,אסוף והורדה,86,332,58793,93.65000153,,,32.621365,35.313821,7700,עפולה,שדרות יצחק רבין,,פעיל,601,עפולה,747,עפולה
סופרבוס,120,העמקים,עפולה,גולן גליל ועמקים,10193,193,2,0,193,86,55324,צומת גבעת המורה,הורדה בלבד,0,1000,59793,94.90000153,,,32.625621,35.322175,7700,עפולה,דוד אלעזר דדו,,פעיל,601,עפולה,747,עפולה
סופרבוס,120,העמקים,עפולה,גולן גליל ועמקים,10348,348,1,0,348,1,55637,ת. מרכזית עפולה/רציפים,אסוף בלבד,2,0,0,0,0,7,32.607864,35.29225,7700,עפולה,,,פעיל,601,עפולה,747,עפולה
סופרבוס,120,העמקים,עפולה,גולן גליל ועמקים,10348,348,1,0,348,2,55115,"היכל התרבות/חטיבה תש""ע",אסוף והורדה,3,963,963,2.349999905,,,32.612241,35.288044,7700,עפולה,חטיבה תשע,32,פעיל,601,עפולה,747,עפולה
סופרבוס,120,העמקים,עפולה,גולן גליל ועמקים,10348,348,1,0,348,3,55253,מכבי אש/חטיבה תשע,אסוף והורדה,4,509,1472,2.983333349,,,32.61653,35.289105,7700,עפולה,חטיבה תשע,,פעיל,601,עפולה,747,עפולה
סופרבוס,120,העמקים,עפולה,גולן גליל ועמקים,10348,348,1,0,348,4,54166,צומת עוקף עפולה,אסוף והורדה,5,770,2242,4.616666794,,,32.62341,35.289591,1840,עמק יזרעאל,60,,פעיל,601,עפולה,747,עפולה
סופרבוס,120,העמקים,עפולה,גולן גליל ועמקים,10348,348,1,0,348,5,55320,מסעף בלפוריה,אסוף והורדה,6,712,2954,5.516666889,,,32.629811,35.290106,1840,עמק יזרעאל,60,,פעיל,601,עפולה,747,עפולה
סופרבוס,120,העמקים,עפולה,גולן גליל ועמקים,10348,348,1,0,348,6,51587,מסעף כפר גדעון,אסוף והורדה,7,1675,4629,6.933333397,,,32.644875,35.291405,106,כפר גדעון,60,,פעיל,601,עפולה,747,עפולה
סופרבוס,120,העמקים,עפולה,גולן גליל ועמקים,10348,348,1,0,348,7,55362,מסעף מזרע,אסוף והורדה,8,503,5132,7.683333397,,,32.649395,35.291841,1840,עמק יזרעאל,60,,פעיל,601,עפולה,747,עפולה
סופרבוס,120,העמקים,עפולה,גולן גליל ועמקים,10348,348,1,0,348,8,55263,מכללת עמק יזרעאל,אסוף והורדה,9,343,5475,8.649999619,,,32.652468,35.292188,1840,עמק יזרעאל,,,פעיל,601,עפולה,747,עפולה
סופרבוס,120,העמקים,עפולה,גולן גליל ועמקים,10348,348,1,0,348,9,55417,מסעף תל עדשים,אסוף והורדה,10,440,5915,9.483333588,,,32.656424,35.292457,1840,עמק יזרעאל,60,,פעיל,601,עפולה,747,עפולה
סופרבוס,120,העמקים,עפולה,גולן גליל ועמקים,10348,348,1,0,348,10,55331,מסעף גניגר,אסוף והורדה,11,3528,9443,12.44999981,,,32.661253,35.256856,1840,עמק יזרעאל,73,,פעיל,333,נצרת,564,נצרת
סופרבוס,120,העמקים,עפולה,גולן גליל ועמקים,10348,348,1,0,348,11,55083,מפעלי העמק,אסוף והורדה,12,2065,11508,14.16666698,,,32.662833,35.236309,874,מגדל העמק,דרך העמק,,פעיל,333,נצרת,564,נצרת
סופרבוס,120,העמקים,עפולה,גולן גליל ועמקים,10348,348,1,0,348,12,55318,דרך העמק/המגל,אסוף והורדה,13,205,11713,14.38333321,,,32.664222,35.237247,874,מגדל העמק,דרך העמק,,פעיל,333,נצרת,564,נצרת
סופרבוס,120,העמקים,עפולה,גולן גליל ועמקים,10348,348,1,0,348,13,55640,דרך העמק/הנפח,אסוף והורדה,14,492,12205,14.96666622,,,32.66706,35.240742,874,מגדל העמק,דרך העמק,,פעיל,333,נצרת,564,נצרת
סופרבוס,120,העמקים,עפולה,גולן גליל ועמקים,10348,348,1,0,348,14,52268,מרכז שיקומי/דרך העמק,אסוף והורדה,15,199,12404,15.25,,,32.668828,35.240485,874,מגדל העמק,,,פעיל,333,נצרת,564,נצרת
